   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
 2981 |      0.620285906828784 |      0.714340718626900 |      0.714340718627900 |      0.714285799019710 |   1.00e-12 |   5.49e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2982 |      0.468262192198118 |      0.505781609895232 |      0.505781609896232 |      0.505779301074153 |   1.00e-12 |   2.31e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2983 |     -0.919083224579494 |     -1.310768799667632 |     -1.310768799666632 |     -1.310934514557707 |   1.00e-12 |   1.66e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2984 |     -0.415019579391920 |     -0.440612102595725 |     -0.440612102594725 |     -0.440611503117379 |   1.00e-12 |   5.99e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2985 |      0.751566753924201 |      0.934527235780791 |      0.934527235781791 |      0.934030484152647 |   1.00e-12 |   4.97e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2986 |     -0.451672628143486 |     -0.485119658542454 |     -0.485119658541454 |     -0.485118116367924 |   1.00e-12 |   1.54e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2987 |      0.447061984037904 |      0.479436611540381 |      0.479436611541381 |      0.479435236476685 |   1.00e-12 |   1.38e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2988 |      0.344761592097751 |      0.359103366710042 |      0.359103366711042 |      0.359103290547470 |   1.00e-12 |   7.62e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2989 |     -1.557795844658644 |    -76.915890608770269 |    -76.915890608769061 |    -76.915890608770624 |   1.21e-12 |   3.55e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2990 |      0.920507516036288 |      1.314647431126617 |      1.314647431127617 |      1.314810016236218 |   1.00e-12 |   1.63e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2991 |     -1.170272656604487 |     -2.361773465244484 |     -2.361773465243479 |     -2.361775715204300 |   1.00e-12 |   2.25e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2992 |      0.120798211193647 |      0.121389232020654 |      0.121389232021654 |      0.121389232019941 |   1.00e-12 |   7.13e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2993 |      0.791198349597598 |      1.011668180869858 |      1.011668180870858 |      1.012446923333147 |   1.00e-12 |   7.79e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2994 |     -1.206020828080844 |     -2.618727897327366 |     -2.618727897326354 |     -2.618728874859574 |   1.01e-12 |   9.78e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2995 |      0.774182864064481 |      0.977817257354867 |      0.977817257355867 |      0.977116247174145 |   1.00e-12 |   7.01e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2996 |      1.046455280710523 |      1.729085537380188 |      1.729085537381188 |      1.729110100884703 |   1.00e-12 |   2.46e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2997 |     -0.344581314231490 |     -0.358899854243302 |     -0.358899854242302 |     -0.358899778521678 |   1.00e-12 |   7.57e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2998 |     -0.745937239368561 |     -0.924036315705205 |     -0.924036315704205 |     -0.923581011983852 |   1.00e-12 |   4.55e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 2999 |      1.134173438252268 |      2.142881027325346 |      2.142881027326345 |      2.142885876669690 |   9.98e-13 |   4.85e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3000 |      0.849238270847788 |      1.136585449117156 |      1.136585449118154 |      1.136986188413098 |   9.98e-13 |   4.01e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3001 |     -0.952052687925268 |     -1.404466727523510 |     -1.404466727522510 |     -1.404572042894536 |   1.00e-12 |   1.05e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3002 |     -0.295750357035772 |     -0.304686047935404 |     -0.304686047934404 |     -0.304686034021616 |   1.00e-12 |   1.39e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3003 |     -0.916659209053566 |     -1.304200902551850 |     -1.304200902550850 |     -1.304372065474906 |   1.00e-12 |   1.71e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3004 |      0.079545283062357 |      0.079713481771219 |      0.079713481772219 |      0.079713481771212 |   1.00e-12 |   7.16e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3005 |     -0.815733714728189 |     -1.062588973948925 |     -1.062588973947925 |     -1.063181197000148 |   1.00e-12 |   5.92e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3006 |     -0.228628404889623 |     -0.232697035706474 |     -0.232697035705474 |     -0.232697034898637 |   1.00e-12 |   8.08e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3007 |     -1.447317837154745 |     -8.057375150429651 |     -8.057375150428635 |     -8.057375150488562 |   1.02e-12 |   5.89e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3008 |      0.516364630773087 |      0.567744694178277 |      0.567744694179276 |      0.567737779389375 |   1.00e-12 |   6.91e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3009 |      0.950633804557063 |      1.400257444029428 |      1.400257444030427 |      1.400364891018315 |   1.00e-12 |   1.07e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3010 |     -1.471615536023751 |    -10.049515605333909 |    -10.049515605332870 |    -10.049515605342126 |   1.04e-12 |   8.22e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3011 |     -0.582401596893776 |     -0.658606336742207 |     -0.658606336741206 |     -0.658579466864030 |   1.00e-12 |   2.69e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3012 |     -1.487366367929013 |    -11.958279138370786 |    -11.958279138369733 |    -11.958279138372529 |   1.05e-12 |   1.74e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3013 |     -0.761889995541109 |     -0.954055276704762 |     -0.954055276703762 |     -0.953473317863821 |   1.00e-12 |   5.82e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3014 |     -0.484105635331029 |     -0.525840460433216 |     -0.525840460432216 |     -0.525837108645997 |   1.00e-12 |   3.35e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3015 |     -0.353560923782009 |     -0.369069166057215 |     -0.369069166056215 |     -0.369069065299435 |   1.00e-12 |   1.01e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3016 |     -0.505401342672972 |     -0.553336668477094 |     -0.553336668476094 |     -0.553331235311698 |   1.00e-12 |   5.43e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3017 |      0.084861006814998 |      0.085065301065052 |      0.085065301066052 |      0.085065301065037 |   1.00e-12 |   1.46e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3018 |     -1.561181134610852 |   -103.998876295211403 |   -103.998876295209982 |   -103.998876295212071 |   1.42e-12 |   6.68e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3019 |      0.048272213746731 |      0.048309743471936 |      0.048309743472936 |      0.048309743471936 |   1.00e-12 |   3.47e-17 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3020 |      1.550332757125924 |     48.860508033673732 |     48.860508033674634 |     48.860508033673874 |   9.02e-13 |   1.42e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3021 |     -1.049583153680155 |     -1.741632828444255 |     -1.741632828443255 |     -1.741656127573601 |   1.00e-12 |   2.33e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3022 |      0.425047539380434 |      0.452640430602906 |      0.452640430603907 |      0.452639648203359 |   1.00e-12 |   7.82e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3023 |     -0.117108854495335 |     -0.117647170273503 |     -0.117647170272503 |     -0.117647170272996 |   1.00e-12 |   5.06e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3024 |     -0.310859134151988 |     -0.321275055739685 |     -0.321275055738684 |     -0.321275031577123 |   1.00e-12 |   2.42e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3025 |     -0.310998882555036 |     -0.321429235569406 |     -0.321429235568405 |     -0.321429211286198 |   1.00e-12 |   2.43e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3026 |      0.538836063842420 |      0.597848568652484 |      0.597848568653483 |      0.597837400395386 |   1.00e-12 |   1.12e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3027 |      0.762165840533175 |      0.954582340452736 |      0.954582340453735 |      0.953997929503092 |   1.00e-12 |   5.84e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3028 |     -0.438273280263087 |     -0.468672818486551 |     -0.468672818485551 |     -0.468671716985560 |   1.00e-12 |   1.10e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3029 |     -1.250255352583102 |     -3.012139860171958 |     -3.012139860170958 |     -3.012140168159886 |   1.00e-12 |   3.08e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3030 |     -0.577177964984361 |     -0.651142500282907 |     -0.651142500281907 |     -0.651118234716921 |   1.00e-12 |   2.43e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3031 |     -0.018419479918826 |     -0.018421563305004 |     -0.018421563304004 |     -0.018421563305004 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3032 |      1.054489811436103 |      1.761593513265060 |      1.761593513266059 |      1.761614944444688 |   9.99e-13 |   2.14e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3033 |     -0.124867993326193 |     -0.125521047843181 |     -0.125521047842181 |     -0.125521047842155 |   1.00e-12 |   1.03e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3034 |      0.481070959102102 |      0.521972831291488 |      0.521972831292489 |      0.521969707613960 |   1.00e-12 |   3.12e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3035 |     -1.412717607264694 |     -6.273181273940268 |     -6.273181273939261 |     -6.273181274483016 |   1.01e-12 |   5.43e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3036 |     -0.028911115068471 |     -0.028919172905868 |     -0.028919172904868 |     -0.028919172905868 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3037 |     -0.956907706076786 |     -1.418997595001328 |     -1.418997595000328 |     -1.419095894630863 |   1.00e-12 |   9.83e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3038 |     -0.031424850682704 |     -0.031435199006241 |     -0.031435199005241 |     -0.031435199006241 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3039 |      0.742517615380955 |      0.917716813416504 |      0.917716813417504 |      0.917285100366581 |   1.00e-12 |   4.32e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3040 |     -0.222671851027797 |     -0.226426564067458 |     -0.226426564066458 |     -0.226426563463889 |   1.00e-12 |   6.04e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3041 |     -0.598139715039554 |     -0.681409297833978 |     -0.681409297832978 |     -0.681372951996321 |   1.00e-12 |   3.63e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3042 |     -1.538537581681494 |    -30.988592298723301 |    -30.988592298722281 |    -30.988592298723361 |   1.02e-12 |   6.04e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3043 |      0.006962496400366 |      0.006962608908033 |      0.006962608909033 |      0.006962608908033 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3044 |      0.460270178838450 |      0.495785313675710 |      0.495785313676711 |      0.495783409441943 |   1.00e-12 |   1.90e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3045 |     -0.738772289138519 |     -0.910840759739828 |     -0.910840759738828 |     -0.910433584179145 |   1.00e-12 |   4.07e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3046 |     -0.796749473631717 |     -1.022964281493619 |     -1.022964281492618 |     -1.023696883103211 |   1.00e-12 |   7.33e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3047 |      0.803641542319167 |      1.037168969057847 |      1.037168969058846 |      1.037847594499090 |   1.00e-12 |   6.79e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3048 |      0.211415427700071 |      0.214622622080678 |      0.214622622081678 |      0.214622621740243 |   1.00e-12 |   3.40e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3049 |      0.425306745559512 |      0.452952780468865 |      0.452952780469865 |      0.452951992728929 |   1.00e-12 |   7.88e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3050 |     -0.681464193377199 |     -0.811085925698406 |     -0.811085925697406 |     -0.810925223154920 |   1.00e-12 |   1.61e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3051 |      0.496277675893120 |      0.541479037753209 |      0.541479037754209 |      0.541474609482883 |   1.00e-12 |   4.43e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3052 |      0.403139170686429 |      0.426498458913760 |      0.426498458914760 |      0.426498025214509 |   1.00e-12 |   4.34e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3053 |     -0.965248718844770 |     -1.444435356998040 |     -1.444435356997041 |     -1.444522557469247 |   9.99e-13 |   8.72e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3054 |      0.196488056967496 |      0.199056368013024 |      0.199056368014024 |      0.199056367861270 |   1.00e-12 |   1.52e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3055 |      1.391524788623690 |      5.518244700158498 |      5.518244700159496 |      5.518244701839287 |   9.98e-13 |   1.68e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3056 |     -1.329642999288441 |     -4.066041552086675 |     -4.066041552085677 |     -4.066041576159128 |   9.98e-13 |   2.41e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3057 |      0.881548732049366 |      1.213486256754920 |      1.213486256755920 |      1.213755883369305 |   1.00e-12 |   2.70e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3058 |     -1.518791296303660 |    -19.211570885457157 |    -19.211570885456162 |    -19.211570885457206 |   9.95e-13 |   4.97e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3059 |     -0.932494502228859 |     -1.347876740982194 |     -1.347876740981196 |     -1.348014971033333 |   9.99e-13 |   1.38e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3060 |      0.553733876051838 |      0.618254457773285 |      0.618254457774285 |      0.618239268624038 |   1.00e-12 |   1.52e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3061 |     -0.083985798529969 |     -0.084183825081279 |     -0.084183825080279 |     -0.084183825081266 |   1.00e-12 |   1.30e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3062 |      1.361795284567477 |      4.714794396574908 |      4.714794396575906 |      4.714794403241566 |   9.98e-13 |   6.67e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3063 |     -0.890616886095471 |     -1.236157812081323 |     -1.236157812080323 |     -1.236398171386306 |   1.00e-12 |   2.40e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3064 |     -0.981809860918725 |     -1.496807158376720 |     -1.496807158375721 |     -1.496875534501726 |   9.99e-13 |   6.84e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3065 |      1.195730033193814 |      2.539984801550130 |      2.539984801551120 |      2.539986054511105 |   9.90e-13 |   1.25e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3066 |      0.306888657960372 |      0.316900313778228 |      0.316900313779228 |      0.316900292823446 |   1.00e-12 |   2.10e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3067 |      1.417621600634791 |      6.477353883011987 |      6.477353883012982 |      6.477353883420869 |   9.95e-13 |   4.09e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3068 |     -1.431689540806430 |     -7.142293050903104 |     -7.142293050902100 |     -7.142293051075103 |   1.00e-12 |   1.72e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3069 |      1.423147193982304 |      6.723525174133254 |      6.723525174134244 |      6.723525174427145 |   9.90e-13 |   2.94e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3070 |     -1.007271206140238 |     -1.582601117981404 |     -1.582601117980404 |     -1.582647486951444 |   1.00e-12 |   4.64e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3071 |      0.293165957378277 |      0.301863945112207 |      0.301863945113207 |      0.301863932486997 |   1.00e-12 |   1.26e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3072 |     -1.303459007720743 |     -3.651052672549977 |     -3.651052672548976 |     -3.651052733202552 |   1.00e-12 |   6.07e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3073 |     -0.898400634416953 |     -1.256027383430048 |     -1.256027383429048 |     -1.256244875269198 |   1.00e-12 |   2.17e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3074 |      1.416467166590742 |      6.428131927448623 |      6.428131927449619 |      6.428131927886050 |   9.96e-13 |   4.37e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3075 |     -1.518864910914845 |    -19.238853092757264 |    -19.238853092756251 |    -19.238853092757310 |   1.01e-12 |   4.62e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3076 |     -0.602784041269347 |     -0.688231711117345 |     -0.688231711116345 |     -0.688192032679318 |   1.00e-12 |   3.97e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3077 |      1.123350168342575 |      2.083727595674135 |      2.083727595675132 |      2.083733623701993 |   9.97e-13 |   6.03e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3078 |     -1.452742695029956 |     -8.431338450370559 |     -8.431338450369537 |     -8.431338450409893 |   1.02e-12 |   3.93e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3079 |      1.546292530747684 |     40.801835141025407 |     40.801835141026380 |     40.801835141025506 |   9.73e-13 |   9.95e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3080 |     -0.606762561735109 |     -0.694110837992837 |     -0.694110837991837 |     -0.694068084035578 |   1.00e-12 |   4.28e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3081 |      0.607234710170262 |      0.694810692164854 |      0.694810692165855 |      0.694767559047249 |   1.00e-12 |   4.31e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3082 |      1.552448470180305 |     54.496162896333367 |     54.496162896334155 |     54.496162896333551 |   7.89e-13 |   1.85e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3083 |     -0.927978411880162 |     -1.335232824697110 |     -1.335232824696110 |     -1.335379826143335 |   1.00e-12 |   1.47e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3084 |     -1.511334167344450 |    -16.797592763598516 |    -16.797592763597493 |    -16.797592763598615 |   1.02e-12 |   9.95e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3085 |     -1.493207650491194 |    -12.862605397791874 |    -12.862605397790883 |    -12.862605397792787 |   9.91e-13 |   9.13e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3086 |      0.291148179342351 |      0.299663640633286 |      0.299663640634286 |      0.299663628937496 |   1.00e-12 |   1.17e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3087 |     -0.947135258561574 |     -1.389949680037426 |     -1.389949680036426 |     -1.390062545526084 |   1.00e-12 |   1.13e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3088 |      0.136704854876355 |      0.137562859290223 |      0.137562859291223 |      0.137562859287440 |   1.00e-12 |   2.78e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3089 |     -1.446808944329849 |     -8.023965265760815 |     -8.023965265759790 |     -8.023965265821946 |   1.02e-12 |   6.11e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3090 |     -0.854454105657134 |     -1.148610634723000 |     -1.148610634721997 |     -1.148987047781801 |   1.00e-12 |   3.76e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3091 |     -0.585125134491060 |     -0.662518268948632 |     -0.662518268947632 |     -0.662489941775579 |   1.00e-12 |   2.83e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3092 |     -1.174491704305740 |     -2.389805743046929 |     -2.389805743045923 |     -2.389807790441215 |   1.01e-12 |   2.05e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3093 |     -0.109524356338278 |     -0.109964404139759 |     -0.109964404138759 |     -0.109964404139516 |   1.00e-12 |   2.42e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3094 |     -0.037292285947480 |     -0.037309583211835 |     -0.037309583210835 |     -0.037309583211835 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3095 |      0.295128939258269 |      0.304007070184523 |      0.304007070185523 |      0.304007056591060 |   1.00e-12 |   1.36e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3096 |     -0.417840379840048 |     -0.443984731206342 |     -0.443984731205342 |     -0.443984084691780 |   1.00e-12 |   6.47e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3097 |     -1.046904806891014 |     -1.730880423753895 |     -1.730880423752895 |     -1.730904801904739 |   1.00e-12 |   2.44e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3098 |     -0.243959626871275 |     -0.248917549367861 |     -0.248917549366861 |     -0.248917547713258 |   1.00e-12 |   1.65e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3099 |     -0.327659514509562 |     -0.339911878589006 |     -0.339911878588006 |     -0.339911835281498 |   1.00e-12 |   4.33e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3100 |      1.521540609542674 |     20.285790489876543 |     20.285790489877556 |     20.285790489876582 |   1.01e-12 |   3.91e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3101 |     -1.026277241602844 |     -1.651284361454908 |     -1.651284361453908 |     -1.651318637368765 |   1.00e-12 |   3.43e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3102 |     -1.047318271604514 |     -1.732533790191598 |     -1.732533790190597 |     -1.732557998947993 |   1.00e-12 |   2.42e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3103 |      0.367508195760817 |      0.384999257764489 |      0.384999257765489 |      0.384999102890788 |   1.00e-12 |   1.55e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3104 |     -1.140906519321921 |     -2.181083780551195 |     -2.181083780550193 |     -2.181088004096273 |   1.00e-12 |   4.22e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3105 |      0.195173750366969 |      0.197690340661878 |      0.197690340662878 |      0.197690340520954 |   1.00e-12 |   1.41e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3106 |     -1.332947270362742 |     -4.124763486123967 |     -4.124763486122968 |     -4.124763507394557 |   9.99e-13 |   2.13e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3107 |      1.090940226361842 |      1.921495545503533 |      1.921495545504531 |      1.921506756429523 |   9.99e-13 |   1.12e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3108 |     -0.746428864180043 |     -0.924948125265581 |     -0.924948125264581 |     -0.924489333654154 |   1.00e-12 |   4.59e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3109 |     -0.383072720754011 |     -0.402980024273116 |     -0.402980024272116 |     -0.402979778624316 |   1.00e-12 |   2.46e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3110 |      1.181109273805557 |      2.434931699239746 |      2.434931699240740 |      2.434933461330949 |   9.94e-13 |   1.76e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3111 |      0.451504460959132 |      0.484911931655444 |      0.484911931656444 |      0.484910395888249 |   1.00e-12 |   1.54e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3112 |     -1.293858763984356 |     -3.518134237810016 |     -3.518134237809017 |     -3.518134321011501 |   9.99e-13 |   8.32e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3113 |     -0.752633394712437 |     -0.936527412410720 |     -0.936527412409720 |     -0.936022424641230 |   1.00e-12 |   5.05e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3114 |     -1.490364547936545 |    -12.406074562491774 |    -12.406074562490703 |    -12.406074562493028 |   1.07e-12 |   1.25e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3115 |      1.029769369289949 |      1.664374148954536 |      1.664374148955535 |      1.664406534613835 |   9.99e-13 |   3.24e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3116 |      0.043596680835918 |      0.043624322827652 |      0.043624322828652 |      0.043624322827652 |   1.00e-12 |   6.94e-18 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3117 |     -1.034579703606086 |     -1.682656300566709 |     -1.682656300565708 |     -1.682686233023485 |   1.00e-12 |   2.99e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3118 |      0.294642670059003 |      0.303475938315576 |      0.303475938316576 |      0.303475924968072 |   1.00e-12 |   1.33e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3119 |     -0.701648665934037 |     -0.845110613632796 |     -0.845110613631795 |     -0.844885935041306 |   1.00e-12 |   2.25e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3120 |     -1.224957289649950 |     -2.775309100094461 |     -2.775309100093459 |     -2.775309707401798 |   1.00e-12 |   6.07e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3121 |      0.723344414432858 |      0.883002428510735 |      0.883002428511735 |      0.882683353186376 |   1.00e-12 |   3.19e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3122 |     -0.747923597127716 |     -0.927725487560589 |     -0.927725487559589 |     -0.927255939012464 |   1.00e-12 |   4.70e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3123 |     -1.306923865135796 |     -3.701341091138409 |     -3.701341091137408 |     -3.701341145099043 |   1.00e-12 |   5.40e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3124 |     -0.282809318339227 |     -0.290598406677132 |     -0.290598406676132 |     -0.290598398198339 |   1.00e-12 |   8.48e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3125 |     -1.058626636867781 |     -1.778692488497093 |     -1.778692488496094 |     -1.778712448756802 |   9.99e-13 |   2.00e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3126 |     -1.115326539893299 |     -2.041569940341592 |     -2.041569940340591 |     -2.041576998945351 |   1.00e-12 |   7.06e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3127 |      0.250916955028730 |      0.256318890274641 |      0.256318890275641 |      0.256318888017036 |   1.00e-12 |   2.26e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3128 |     -1.284747219978073 |     -3.400029326583028 |     -3.400029326582029 |     -3.400029437769124 |   9.99e-13 |   1.11e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3129 |     -0.166352090677560 |     -0.167903756794756 |     -0.167903756793756 |     -0.167903756770557 |   1.00e-12 |   2.42e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3130 |     -0.960405034352203 |     -1.429589591314876 |     -1.429589591313875 |     -1.429683094685164 |   1.00e-12 |   9.35e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3131 |     -0.743893910070894 |     -0.920255437213978 |     -0.920255437212978 |     -0.919814368988187 |   1.00e-12 |   4.41e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 3132 |     -1.322436239098382 |     -3.943282707137106 |     -3.943282707136104 |     -3.943282738484608 |   1.00e-12 |   3.13e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
